Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-14527.243580947596	-14355.98357123343	-171.26000971416633	60.533613609903306	0.06606238810521191	18.601570777466968	202.22100510239966	34.66812539405275	0.01679437496640821	79.60114780300935	0.0076205094141575235	184.8983208566169	1	17.18245615371667	112.32412600179958	-14355.98357123343
1000	-14532.739372935082	-14356.15234490004	-176.5870280350431	53.18734966361528	0.03696200232258459	18.601570777466968	271.8272785886044	186.95571825247865	0.014555386666803822	204.35888842306397	0.03483991947625866	322.6047587819374	1	19.209469558643768	118.91429999482918	-14356.15234490004
2000	-14528.468939293925	-14354.451327805367	-174.0176114885582	40.31013593006517	0.02988959362885412	18.601570777466968	230.03576776661956	35.4046536545527	0.026174215528427244	41.83825939794871	0.06860603476478196	236.96301138399247	1	19.209469558643768	118.64648883721958	-14354.451327805367
3000	-14532.470617616887	-14359.057524647576	-173.41309296931126	31.629324948939765	0.04426375563184089	31.918954784586486	33.25232539718648	50.12475875451154	0.009404482331297911	52.5775503985981	0.014633412374392524	158.92637731279893	1	18.110262731941095	119.18425574465839	-14359.057524647576
4000	-14537.15058194703	-14359.188909063712	-177.96167288331716	119.10502743580362	0.03165972141347761	24.524286980696026	73.04591648600899	286.4133407086728	0.03659456920504571	37.87064354585497	0.029041843730705678	145.29184134919265	1	19.740936315066605	123.862578769918	-14359.188909063712
5000	-14531.46787332425	-14355.305652984134	-176.16222034011605	60.65285031210268	0.0199074231646405	20.864309969155656	669.8134340508566	36.54935766497647	0.024170864673542833	83.32799693387229	0.007752783383372709	346.77426867581767	1	17.512705521215754	112.50570533072806	-14355.305652984134
6000	-14536.121958343194	-14358.419116127894	-177.7028422153	58.2365727215873	0.04830207452915975	20.864309969155656	413.4041212667021	423.6664380780392	0.005847113900923084	21.774401683112412	0.03054324513531251	123.95264196273119	1	18.420328334124083	118.01692754933205	-14358.419116127894
7000	-14525.622683202117	-14353.713422159359	-171.90926104275852	55.79812751272403	0.021761339590214385	20.864309969155656	100.32385426618399	204.98088084488975	0.015685115764832523	54.61510556395404	0.02858396115183256	108.50101710953142	1	18.420328334124083	115.46717876448089	-14353.713422159359
8000	-14528.388559013072	-14352.051295309071	-176.3372637040004	16.92029321012323	0.044767958295993185	18.277816885713545	116.00435107028288	141.8248789043063	0.006942600142793855	50.800599260512655	0.05353746226504248	203.48286868745774	1	18.420328334124083	117.57293586633516	-14352.051295309071
9000	-14526.768983095857	-14347.89201319542	-178.87696990043776	16.92029321012323	0.06636268741136148	83.36701924715521	100.21048917655528	243.0874900067735	0.03534127294214006	76.12828667733193	0.06727782925626165	267.6657557954114	0	18.953537527603043	116.16041675291827	-14347.89201319542
10000	-14521.762847379307	-14346.107533125407	-175.6553142538994	25.983838985564496	0.043513080024838176	66.49936058462612	128.9924417815657	81.42406952027883	0.033448602589112635	95.02233100290415	0.01742543146778123	117.32972508293258	0	17.77007608273817	114.13555560619207	-14346.107533125407
11000	-14524.981259138734	-14349.28923213609	-175.69202700264418	25.952364494732358	0.06313048617764497	67.94634673346134	110.3076746132601	62.78336920403006	0.012245790486432422	24.23741249048429	0.02940005670925807	531.7414354555075	0	17.77007608273817	113.30761596001356	-14349.28923213609
12000	-14525.52340358076	-14351.80505866557	-173.71834491519138	84.1621540829063	0.020286193711356	20.295073410716174	45.840277203618705	183.54217270716399	0.014485577021614668	52.2691440241127	0.030354623128978343	500.011052971226	1	18.995800258805083	117.15593829287397	-14351.80505866557
