Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-21784.69577013257	-21586.803701537254	-197.89206859531635	28.62274771815999	0.02187064481889699	36.27664574802657	114.65432277814496	180.6141379510216	0.02159412222500608	47.0655752321871	0.003912390313514054	114.52998450957678	0	83.95591498904528	303.8493208443076	-21586.803701537254
1000	-21784.616747398588	-21582.71195233067	-201.90479506792	28.848024353858936	0.06959685995492	36.18388941996941	103.19305406516521	483.73719994045655	0.006836205522805572	58.711866187274524	0.011253098700479875	662.9769622798931	1	83.95591498904528	301.9920311979311	-21582.71195233067
2000	-21779.55386625368	-21583.25864289803	-196.29522335564806	71.48549586248295	0.05890709202765896	34.28502131752533	100.90518259878661	198.78189198337998	0.012274894364594117	63.13472406167086	0.01599502058004306	251.935577966887	1	79.14796337181393	291.98394386870416	-21583.25864289803
3000	-21783.731773792213	-21581.34236990379	-202.38940388842528	82.08990111143726	0.1355436005960075	29.678583820571415	302.27453723694805	126.41096686227023	0.008806622725439228	16.11771175934634	0.05000370790808725	263.1763722774941	1	85.75407955350084	305.1061375631578	-21581.34236990379
4000	-21790.980479385595	-21589.85741831415	-201.12306107144514	33.807134656019606	0.026020034195742215	35.2516694979599	418.6842738041567	165.22234338238843	0.00957454198533002	209.37179472773707	0.026010958704428266	222.0972710487984	0	74.32705569669477	282.79030564662565	-21589.85741831415
5000	-21792.071394469378	-21589.165172884117	-202.90622158525974	44.96972228359876	0.05877492098396181	106.62809378104616	214.67872401296142	262.98557939820495	0.03324181205809178	41.34166622276984	0.034923559056407524	87.91686604724987	0	89.56145243874249	315.28601230922675	-21589.165172884117
6000	-21786.977538375482	-21586.955561654675	-200.0219767208075	52.51612203245181	0.033245083969038275	35.59748600294066	173.03140668708767	36.510831719175755	0.007569185369983316	101.38012140510783	0.028616368853082646	681.429241684381	1	80.81900124319657	297.62905206643876	-21586.955561654675
7000	-21779.859939790877	-21583.93514753868	-195.92479225219856	52.51612203245181	0.05009430149087472	35.59748600294066	118.88342198318459	81.9533515578812	0.02344879079476961	24.783275108915838	0.01396681765292452	123.73184823839986	1	80.81900124319657	297.5234532423053	-21583.93514753868
8000	-21784.43401422742	-21587.536599101248	-196.89741512617263	84.88852113128374	0.04266139379544999	35.59748600294066	119.67682178877342	29.379613610069118	0.019347253558620683	20.746956861037443	0.004420276718846395	349.6874404773848	1	83.87345203956896	298.4531650407736	-21587.536599101248
9000	-21787.5785315827	-21586.50778409461	-201.07074748809183	29.526001952079685	0.05867350407577255	253.58837336227975	215.21976334431184	18.646983658064784	0.025113329096070006	56.09879202875014	0.0067837071823146486	393.2198420668099	0	83.71192349964805	299.1752520884196	-21586.50778409461
10000	-21781.476252599685	-21584.889087359683	-196.5871652400003	33.2672881486137	0.04322563709948083	37.16614269634859	119.13926368180041	109.45419113117076	0.02554567460356685	39.69583584797956	0.005121156163339174	122.52221318771328	0	87.30811769599836	309.34276045397974	-21584.889087359683
11000	-21789.573938089296	-21586.213180878625	-203.36075721067118	87.14405388606092	0.08298624251380797	31.24964188982619	86.03149112661127	491.26933465654344	0.027899485655688065	67.00977321014727	0.04831025094097084	277.8268971269941	1	80.43341582030615	294.9388387426795	-21586.213180878625
12000	-21786.625231649145	-21589.594467924773	-197.03076372437107	42.48919184131887	0.04028905360619593	56.87906237516622	137.62967702896836	52.47747284084423	0.016406961073970383	12.94620101364062	0.010155520504174922	372.5122355476084	0	80.43341582030615	292.3960798365551	-21589.594467924773
13000	-21782.467522137147	-21582.721512343884	-199.74600979326482	35.05584924038703	0.034164444444604605	513.0440169017324	101.84003360683171	90.23612477810389	0.02354776235882564	34.568879540825016	0.00702957502202223	79.33221439805149	0	80.43341582030615	294.3483489776315	-21582.721512343884
14000	-21782.81334611786	-21580.02967910204	-202.78366701581888	35.05584924038703	0.06405880621526462	30.447350914654486	112.14462898323914	35.351762928220225	0.017919546024870694	146.52628548465967	0.1020035569956321	73.90497609227262	0	91.15627745863154	315.07594497334037	-21580.02967910204
15000	-21780.336631095208	-21581.256393165575	-199.08023792963232	37.13341996047615	0.035299760851571285	117.07771377966186	116.77975722667325	230.2326028087603	0.0363768953374944	66.70957072140841	0.009068403283762932	275.24992529821697	0	86.58402428251745	309.24912707591716	-21581.256393165575
16000	-21790.978209107117	-21587.15817926764	-203.820029839477	37.13341996047615	0.025571817978514207	181.689089918099	133.51076089495697	271.6741197019603	0.03505855516574918	144.5193839427797	0.009977701184488178	632.4763180459937	0	91.55460450981248	320.0143618435653	-21587.15817926764
17000	-21787.32185175368	-21585.70491878267	-201.6169329710096	35.50134409099102	0.049848504431439844	146.34804117661812	89.01754537603072	370.3725033493078	0.004290278513904744	39.23787959772844	0.03976842993683419	411.0289641619229	0	85.36513105356381	305.0694382506388	-21585.70491878267
18000	-21784.301152165055	-21583.615808458737	-200.6853437063168	34.33636837699216	0.04612886597398741	30.967124846127653	547.2403632650374	284.8523864424353	0.008413667546314011	42.359820026275045	0.03020519701723472	256.26889184632125	1	81.84453611430636	297.443869881164	-21583.615808458737
19000	-21787.45274959174	-21583.700127023927	-203.7526225678125	34.33636837699216	0.00969992145250877	90.42504765791526	538.4866847904225	242.87437803111035	0.017405045465038266	87.24178798900871	0.021539213570202255	129.38805963566116	0	87.2814806860287	312.2269895219382	-21583.700127023927
20000	-21785.098459048702	-21582.741664238743	-202.35679480996035	44.400898092637384	0.05252460089478593	303.4121433354936	95.53351118794488	132.82864510088567	0.011274069440693694	153.10123962428523	0.009548746501427587	283.2912707422352	0	89.30590630923007	315.6137134043116	-21582.741664238743
21000	-21791.403949112617	-21592.638762189814	-198.76518692280126	29.734206214919134	0.10044347207154578	152.53698338636082	109.76983382117868	128.85560811672255	0.012759312142263161	35.93722825415266	0.014193263754856186	89.21585234752004	0	91.04094387388092	314.5289130757186	-21592.638762189814
22000	-21774.859741547927	-21578.53467297102	-196.32506857690683	31.511562535484103	0.06190127252537853	76.64999247760834	75.5933101115634	162.90112143801406	0.019648018125080276	53.90915929817066	0.021486280435353708	106.59616493935215	0	84.28549974696799	300.4979855636641	-21578.53467297102
23000	-21787.30468200805	-21582.48343327967	-204.8212487283793	46.082375479723616	0.008758222175090744	131.96909697723666	48.24298849087719	952.182003459922	0.008368013618515536	63.02302319520207	0.007446512507329779	93.51860432308197	0	90.54007851408974	312.522869433074	-21582.48343327967
24000	-21787.008200537835	-21584.62763451939	-202.38056601844292	27.538186595039015	0.02654445425319071	108.33636413327207	196.02103024176324	53.608228260698105	0.021401516758132958	131.31438629813178	0.08337285507756992	363.0618853416848	0	87.37101298221978	307.67065363266346	-21584.62763451939
25000	-21792.250401227302	-21593.152479787695	-199.09792143960803	34.85657830969534	0.031042712901078295	230.84762543912635	179.28308222364285	166.2265869470414	0.008606675985221366	124.89091775688865	0.019677439184977347	114.30799791974403	0	80.6837493337281	295.12804582665945	-21593.152479787695
26000	-21787.773386033277	-21589.86031015863	-197.91307587464735	34.85657830969534	0.022465891457659943	137.8933289779024	313.0974267958933	122.21033553089903	0.016822723218352008	22.44681701699751	0.013433780681908045	155.0566644578099	0	93.66499144179355	320.5916986096578	-21589.86031015863
27000	-21785.490889344197	-21581.006643534667	-204.48424580952937	40.39710012269109	0.01672022255178183	336.96351485254826	154.94426716770226	91.19007817267455	0.01088884861624435	62.03068440582561	0.09939620169132175	397.5954188195252	0	90.91424612175476	319.9321780597858	-21581.006643534667
28000	-21787.63166667364	-21577.89967517741	-209.7319914962294	33.54494480701165	0.0905937488968977	42.99786471255644	10.987694404327515	102.27770779117583	0.01382409141891373	44.92824701983899	0.030654782564246884	1926.935577900675	0	83.680483066699	301.6398203824079	-21577.89967517741
29000	-21781.050093754715	-21583.425318291575	-197.62477546314145	33.07886089742441	0.03044167313928725	67.09203109718972	79.91150356249479	115.85445421401754	0.015562067201255482	24.335434828286026	0.043129738862970404	267.2733879055047	0	91.11439863770843	317.87706906297365	-21583.425318291575
30000	-21779.059532500673	-21583.472562272374	-195.58697022829818	36.23373211626152	0.028325954132262743	29.86397042453058	130.23369884784177	102.58191262532914	0.016465329247370295	64.4672099724909	0.01170457198127644	149.97270844713262	0	91.53587501162029	317.2579700273979	-21583.472562272374
31000	-21781.045235953537	-21581.310822676856	-199.73441327668135	58.160987200885174	0.0200511567826833	40.3435023635142	67.95810090074951	116.48861946227987	0.009229985698453834	37.896781813542134	0.03472448791720578	637.3813473185323	1	86.56417841213462	311.3450251186564	-21581.310822676856
32000	-21773.829881956586	-21577.726738774065	-196.10314318252202	70.47725082751113	0.04287570414864596	71.44470687883955	61.17817781472674	42.91408103570506	0.011356457764698897	85.4968401185687	0.03054373769167926	164.98852529687628	2	89.59281272938169	311.14062386611107	-21577.726738774065
33000	-21782.654076318202	-21585.80748142718	-196.84659489102515	104.84227887555134	0.032836380229973615	33.38059483568844	83.02723720922212	42.91408103570506	0.010072352582570158	52.17874498770758	0.01353683067409876	173.07646775715887	2	83.5791994920622	303.28336371608884	-21585.80748142718
34000	-21785.915975333297	-21587.037465805977	-198.8785095273183	43.60211081627834	0.03244205500322371	243.62449117048408	436.64917443811214	42.91408103570506	0.014969334486112438	52.17874498770758	0.023689340128840705	173.07646775715887	2	82.80624313853157	296.5615888945638	-21587.037465805977
35000	-21776.912496856577	-21581.627985681946	-195.2845111746311	37.06218416009634	0.02246802226881642	32.4196781245407	116.04298284852236	42.91408103570506	0.019467421648401123	39.22138492702175	0.020410246882040822	210.77030183515186	1	88.93494763558385	312.211751005519	-21581.627985681946
36000	-21781.84722327734	-21581.559373793265	-200.28784948407355	72.44097045907894	0.04039623080413475	189.36391301076605	301.83901294981723	35.76471396755147	0.014335600448030976	48.595289148895745	0.03523014160688798	446.8628860241083	2	84.94315956132965	299.42778058762366	-21581.559373793265
37000	-21783.182472608256	-21586.823540320347	-196.35893228791005	52.123252129614386	0.05270919232966168	102.41296349526007	59.94256863950476	35.76471396755147	0.01025764838056609	77.7747545298797	0.010433917254843564	298.4312568712921	2	90.77491089074846	314.6342906867649	-21586.823540320347
38000	-21786.517704259775	-21585.42290389524	-201.09480036453365	23.5013757265877	0.03855854271273839	177.42994251374733	108.43422546177685	86.72301315619883	0.004195225476753343	43.244897344690074	0.004357714081053025	152.30124196186617	2	91.94281847025269	321.1064043356638	-21585.42290389524
39000	-21786.270805377757	-21584.75544383622	-201.51536154153737	69.76153533660386	0.021662496087180676	220.3404844215042	299.73219750720733	78.08767255144417	0.008746598894326257	25.01240552483856	0.03189398064461808	249.9825596478537	2	82.45220806756518	301.76371528957714	-21584.75544383622
40000	-21782.606768646347	-21581.43671805006	-201.17005059628832	48.89203278391716	0.037814598652901356	30.45000488401212	170.39658904821857	49.5573077344742	0.02076023258892774	38.082589606077654	0.03983563097237928	470.7400740449184	0	86.68132908842789	309.8368365741861	-21581.43671805006
41000	-21780.617268954855	-21584.38610545097	-196.23116350388554	40.15010538429775	0.030112981123062134	24.367032849829773	60.188568537507805	37.5913686896896	0.014347928334463944	71.26830431860618	0.013553777542435903	158.24454919767095	0	86.46105172921303	309.5304036536845	-21584.38610545097
42000	-21793.739722275033	-21588.118236276798	-205.62148599823715	30.86760040767095	0.03428608961830367	76.36110156211576	90.03445320159263	104.63960253481201	0.058719742250322476	143.8624223575652	0.053212052639625376	960.1974639644227	0	85.91512268588193	302.9781240588035	-21588.118236276798
43000	-21786.75843083663	-21587.299458327878	-199.4589725087528	36.96777110584044	0.02143647426085998	38.27017049030541	148.69221333451384	136.68531594711808	0.02476516454601673	156.7900028162209	0.02081631184080992	363.38030754724184	0	84.33043028601435	302.9357474473505	-21587.299458327878
44000	-21782.109309096566	-21585.626290811884	-196.48301828468348	31.919051903209738	0.06437113756987889	37.00574574198501	189.04277983481686	103.13966430584622	0.007033310375726746	30.91018645851989	0.0161186752333485	307.80601725345895	0	84.65586603443306	302.5112643702115	-21585.626290811884
45000	-21804.22939967239	-21598.48770224646	-205.74169742593028	30.985803632021884	0.021691413070783802	175.56007166766506	90.13763842053145	48.3062273393704	0.05345836585178128	39.88406975171453	0.016486134128891553	1042.6861319871518	0	89.98272738944424	321.36829471089146	-21598.48770224646
46000	-21791.011237253602	-21587.66099294937	-203.35024430423195	38.14319192129651	0.0220146879338912	51.750585421546546	257.19409797171033	185.6971885935151	0.04200594814000982	23.60422316104989	0.021281177631515828	845.8543133207077	0	85.30260284978722	306.6717679811674	-21587.66099294937
47000	-21790.949401254846	-21586.084157035268	-204.86524421957884	54.61280275810388	0.04240535615465317	35.25154140646107	326.99574879931674	185.6971885935151	0.06670315038459501	133.5463162062468	0.05441616168998618	107.4207495311595	1	90.95432102863094	314.9014754065188	-21586.084157035268
48000	-21794.480000782605	-21590.063215283095	-204.41678549951195	98.75173204656753	0.026420495638676714	35.25154140646107	112.93996629664743	73.77244123650331	0.044352926072031534	31.306562270410627	0.1916345429035961	144.22899541254708	1	94.41621983683581	324.3868316735488	-21590.063215283095
49000	-21777.094235487966	-21579.524616361003	-197.5696191269649	38.80778870547623	0.08824865591010905	35.25154140646107	90.70321296207474	144.39084712315335	0.03526830389519775	19.68979924221321	0.013427813716167442	210.13084307986313	1	84.20244703978493	302.8684685003116	-21579.524616361003
50000	-21793.504482128043	-21588.018535944702	-205.48594618334207	33.342480478399764	0.1658655324412273	323.0003923023796	469.9987820672731	108.96470300168302	0.008178090959659715	91.18807153707631	0.016666522402423365	179.7508538482443	0	84.27348827042948	302.4281069004204	-21588.018535944702
51000	-21797.095006914555	-21593.17975163221	-203.91525528234504	38.36189135622256	0.0728554409300011	197.14484653466135	41.99520632311067	423.932087598847	0.004827386660850479	27.510335763352938	0.048997204022303724	447.8989408980146	0	79.62855807856364	292.94753664552206	-21593.17975163221
52000	-21782.276521166415	-21582.973989128586	-199.30253203782766	30.525077522758473	0.0419288669705886	28.96086991924345	165.40736341472103	250.45682779071367	0.018476813244700675	61.90880444066778	0.049289575090699006	268.6324051950622	0	86.54735693278613	306.4914806056906	-21582.973989128586
53000	-21785.510070516306	-21583.24262978837	-202.26744072793718	42.38253227300563	0.05498100727999698	179.6164497291743	188.88000229338712	153.75040686882633	0.04178156038948952	76.83350622551175	0.014814255440412675	364.67889966866113	0	83.50886774734144	301.50923420452114	-21583.24262978837
54000	-21785.43467039733	-21583.566945172828	-201.86772522450295	32.303177536237655	0.02347605841136348	195.86875071216497	256.34248420018395	67.74918460400066	0.008608254029136021	181.09971764119436	0.026120724340316214	389.15326474851395	0	82.05475106161447	300.17407083695883	-21583.566945172828
55000	-21784.30993835747	-21581.969616411465	-202.34032194600456	40.13776412287748	0.018018326178480742	132.99637249621054	74.54127036472185	308.97729195523874	0.03549726008397317	35.5755948390734	0.02282697319737096	648.8341380940269	0	88.34300089511426	310.6138160338328	-21581.969616411465
56000	-21782.857790010497	-21583.69966996744	-199.15812004305963	36.06052977906886	0.014506424062193459	34.27431408843555	98.06555726096892	110.54925200343138	0.07329629830626956	19.048376511377654	0.012702991715119441	146.94393215135625	0	86.27748912684523	306.72844938841143	-21583.69966996744
57000	-21791.824350867042	-21591.207425482116	-200.61692538492633	39.14321033888628	0.05084821571798597	101.4091656847948	57.94611915486665	201.82819962109082	0.010888257636254901	150.45170652902598	0.035266024072701185	96.07790171923753	0	93.22001422564232	320.18000795676085	-21591.207425482116
58000	-21795.433026352785	-21589.193091542293	-206.23993481049303	39.14321033888628	0.06842969725441846	145.1861198206449	152.4976056948579	247.29261708016332	0.09742327081240752	76.73366119492229	0.03604046704575198	322.5550717462447	0	83.67032384860813	303.0622495809004	-21589.193091542293
59000	-21788.053021461845	-21586.126642560444	-201.92637890140148	31.538321323257897	0.04292462265339172	210.58635432677843	635.7484798568354	61.46387672671701	0.010105555291968932	20.80870356087181	0.005879444680860476	298.7621458831775	0	90.38069931592455	318.3601918362385	-21586.126642560444
60000	-21789.839124714206	-21587.985782089498	-201.85334262470798	36.571954660941465	0.03920146712594092	160.2026174485287	450.50491660901656	106.87449659351908	0.04572529576849828	67.79795990561595	0.01053046864394748	425.0110616759904	0	80.92588137468913	294.7763982882953	-21587.985782089498
61000	-21787.83192334276	-21590.217199154984	-197.61472418777635	29.725744928458468	0.046403909775632454	43.19425839762469	136.91325709903015	48.74737676098756	0.026567649302818457	58.62535623128029	0.023989881002681755	71.80592030873315	0	85.19358896845638	305.78787945937137	-21590.217199154984
62000	-21780.890720009244	-21580.315985245867	-200.57473476337768	38.23696253709648	0.041061513595057095	29.47675346405503	394.4272767126645	296.01147610084604	0.009018574734272656	95.84197870286816	0.023674968701602496	208.76891357996593	0	92.37075157961608	321.2955419601669	-21580.315985245867
63000	-21786.408287725943	-21586.328092900887	-200.0801948250545	114.2442947956433	0.049539554972494314	29.47675346405503	181.6709917653004	365.58013205748153	0.017998010094590747	17.925009513875246	0.022511481186626502	272.53432619052836	1	85.51374540262788	305.26589356400234	-21586.328092900887
64000	-21783.56118980257	-21583.66366256778	-199.89752723479367	43.9576038513488	0.0592642801045743	39.88749472309781	151.5762940702348	25.091559026858842	0.026955966508137513	130.96298917550067	0.02524960416835434	272.53432619052836	1	88.15549620763989	310.146460311988	-21583.66366256778
65000	-21786.99611241082	-21585.930776207893	-201.0653362029271	92.50105798347725	0.017761465376714775	39.88749472309781	254.91281067836496	153.11681874897093	0.005576532104589861	84.3430810492088	0.035951654694356	193.5425645751796	1	90.49078217584011	317.732080897086	-21585.930776207893
66000	-21782.204793867728	-21582.37176057808	-199.8330332896459	32.2076328651203	0.028454191634442426	292.018904003086	55.54597421151628	39.824436652713736	0.014212652201449802	97.03276451072661	0.003367162855829309	258.50875620727373	2	85.47984659737095	308.8396264681208	-21582.37176057808
67000	-21780.220769082633	-21581.56857753734	-198.6521915452936	53.48905293758888	0.028454191634442426	494.9071292948172	42.20644675224001	39.824436652713736	0.015193814627745857	75.576024904994	0.018779513352814803	376.5669317266105	2	83.45668194953879	298.0739048616207	-21581.56857753734
