Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-45903.38439945968	-45644.64096462972	-258.7434348299638	46.28816359871435	0.10933328299559707	119.32660300736553	118.54439570056722	603.9978541954131	0.029638703349617032	53.71431322353299	0.0028984721039773233	168.403537715731	1	149.4452470112281	878.9423780768352	-45644.64096462972
1000	-45913.11266311202	-45653.83307299434	-259.27959011768223	76.95836916147562	0.02012498923600471	149.4634186802932	57.59638498588797	90.0441843687592	0.03948218943750072	50.50129468759583	0.005627034654513612	160.61749579276955	1	211.00159478218504	1010.9174300741097	-45653.83307299434
2000	-45906.421102027496	-45646.6834078242	-259.7376942032966	36.6985610211375	0.036310181291144626	191.0269096389361	294.9274299109467	131.74993906178602	0.01866641478301639	149.0961864639038	0.0032028423354253668	219.51294682326932	1	215.36711086136086	1012.6428392797095	-45646.6834078242
3000	-45910.90833145139	-45650.966893371406	-259.9414380799885	68.59972963074385	0.02077837654189976	215.08500975665584	110.38922578820734	60.16258941791103	0.056198035478982375	125.00638646854934	0.043333924948451605	226.04701618068373	1	170.7697952719301	934.6262798739838	-45650.966893371406
4000	-45910.2157209712	-45654.735626422516	-255.48009454868907	54.98200572765448	0.04782395250695413	161.71595688141278	296.64152015613996	128.07053345149785	0.008621394546261544	23.068320561820617	0.01927977997884114	123.34864783912153	1	235.30598643224474	1055.0498308138906	-45654.735626422516
5000	-45917.54326527324	-45651.330345299044	-266.21291997419456	72.44774010403106	0.07908369912500085	185.33080884931837	232.86580302896544	52.872698370805416	0.026410086634311457	76.37349275627571	0.2435122946481087	189.7982677714903	1	212.01219243941048	1011.994283416202	-45651.330345299044
6000	-45909.721341435616	-45655.11459228743	-254.60674914818617	74.55115168196087	0.025308554043676185	121.64956219708864	211.7648148234009	142.05130745916793	0.027987808022104082	31.804465848861025	0.01424664610755885	135.2852358178642	1	167.26095997603795	910.5413631500273	-45655.11459228743
7000	-45898.683315356015	-45645.36315868466	-253.32015667135536	56.01585769311449	0.019040051844796988	142.39844780506272	106.13422989451848	205.68537369414963	0.009962252744803458	40.429738612993184	0.01375811232858258	352.3053670250822	1	176.04287837275578	940.3122998275032	-45645.36315868466
8000	-45908.135095164514	-45647.86852111587	-260.26657404864415	58.28649435452531	0.021184250681345825	235.22108171179323	60.754619807150604	126.6023129528903	0.024720687826458337	96.14819369405278	0.15855034341083366	149.04088655512018	1	171.6713415033869	933.6740877131518	-45647.86852111587
9000	-45900.410988412834	-45645.34145177868	-255.06953663415618	39.61100828942263	0.028759885053059705	183.24897666621902	155.4743591302887	65.71930659877178	0.003408579639312516	64.32618041258867	0.013568172954752622	129.43964383793866	1	227.7558992347578	1042.9890758916729	-45645.34145177868
10000	-45897.45067709415	-45642.96112342027	-254.48955367388072	47.07333907443972	0.03943769882616625	119.15287037820092	155.4743591302887	85.17473587622565	0.0032491932537808666	36.70032585064769	0.02996040119951774	165.91627622188818	1	199.4100118708485	992.714603530144	-45642.96112342027
11000	-45904.03557161304	-45648.98993048992	-255.04564112312067	37.26643609726664	0.07542754883554363	215.31581098627842	161.0564851071141	273.66554328277107	0.008690940423169357	27.749163533670096	0.02561155811088525	192.50810398779947	2	161.0103689555558	902.4197739579051	-45648.98993048992
12000	-45912.85604403334	-45653.3243086286	-259.531735404739	135.45388394782157	0.03976937990038182	155.69904918208152	35.941721938459644	273.66554328277107	0.010539132255167371	14.990038830788022	0.04892278928134195	163.97911505298362	2	166.10678874168104	913.3848203243069	-45653.3243086286
13000	-45916.471366688005	-45654.005992439794	-262.465374248209	65.68504867269922	0.0430682417209917	45.1129680754645	128.18396993623398	160.37352665868698	0.006640093157104038	95.06500828751295	0.1018695230911864	24.758095795913807	2	150.93783971357342	876.8057677279145	-45654.005992439794
14000	-45901.41563918788	-45646.137714933684	-255.27792425419793	49.80246272194565	0.028363410900559896	382.35830906052456	45.82287748948628	218.91147008558386	0.017567933652880112	47.62284408470911	0.008479014611692766	176.02335934775553	3	190.28084839168127	968.248915505298	-45646.137714933684
15000	-45908.81750683179	-45651.52976938837	-257.28773744341606	40.10748637264963	0.03189245181459939	195.6154238878102	46.17509238748806	249.10444169976444	0.0482257739528254	20.322044426672452	0.011471975039900273	149.44228283173874	3	205.31682183481016	991.3704261887148	-45651.52976938837
16000	-45901.04031570944	-45647.0206385597	-254.01967714974057	27.20534518636998	0.09697249895150906	178.04383188874402	126.63560464016223	124.44226722339799	0.011262165659847534	19.85306810648266	0.009102605081002552	149.44228283173874	3	171.08907685905268	918.3380911753604	-45647.0206385597
17000	-45911.079841392864	-45659.517967949214	-251.56187344364793	47.889605993135575	0.045631159157646116	178.725925747497	63.410939936626974	84.48097365108454	0.017542253321915523	64.11650470247507	0.011888405640711022	159.7675539377017	3	152.02193048316298	885.8471456877486	-45659.517967949214
18000	-45906.85894995423	-45651.379797273825	-255.47915268040595	121.29071071489102	0.026641861116961103	68.37910389553463	203.22239662046812	227.31605497950036	0.013752397633333045	51.32184053933163	0.02471533611353436	361.8466759658456	2	152.24156147795168	897.1925617391182	-45651.379797273825
19000	-45905.54590703895	-45650.83639134384	-254.70951569510805	32.31292164556832	0.06460232336817513	60.864519253995375	378.1851195464615	227.31605497950036	0.013752397633333045	51.32184053933163	0.01613393220446091	95.14525221918214	2	154.76030665061782	893.8080708899847	-45650.83639134384
20000	-45902.06126821919	-45648.103700024454	-253.95756819473942	49.45734879872823	0.05556125189162693	34.471512225879934	413.0264668452556	227.31605497950036	0.009484130400156597	51.32184053933163	0.02593583510089357	231.4974811283291	2	167.68563421149705	907.2584616952986	-45648.103700024454
21000	-45910.638779113986	-45653.02883114752	-257.6099479664661	57.697857422705376	0.12146091180615318	58.82183720097176	137.99236071429917	191.16090741130898	0.02046316081572301	117.39030301561255	0.009527428998301161	382.38935520422103	2	163.64593371839044	919.6632602780029	-45653.02883114752
22000	-45897.63880511632	-45643.72802645991	-253.91077865640943	44.69142937413362	0.018042681742080284	30.632768512496522	39.909067097997976	191.16090741130898	0.012608841599991852	117.39030301561255	0.004277023690701971	223.37587777965697	2	168.25448619403465	924.4800924259426	-45643.72802645991
23000	-45898.197534426065	-45644.760042269314	-253.4374921567536	83.22357714228542	0.03790959083653466	47.40874470980157	81.47740417044741	191.16090741130898	0.015876224517240835	111.83857742822748	0.006047136130187435	116.29112673088125	2	158.8722306646179	893.4223665668903	-45644.760042269314
24000	-45902.5092602314	-45643.18197770221	-259.32728252919253	110.62930195075566	0.029006363709372873	521.6451353303479	127.21373015083361	269.0208563507137	0.0037109258766286034	53.1225826170425	0.011786988863074296	178.54410505350043	2	202.48646954968424	977.6014784721192	-45643.18197770221
25000	-45897.737841950846	-45639.391080670684	-258.34676128016343	95.26365007817553	0.02307492685299291	50.76566397918341	200.82164299923974	65.41949078475908	0.0701291792007008	105.12608134312946	0.006614141874378602	126.99600249663052	3	187.24385771576104	955.6579805739291	-45639.391080670684
26000	-45908.99922671971	-45646.79440262415	-262.2048240955563	94.27157641357026	0.07805785542883883	683.980704759723	417.4741840729347	90.72763648329236	0.013999527639114698	97.59934777406956	0.009193481755340401	129.44832319702797	3	169.96687345421734	920.8046242220302	-45646.79440262415
27000	-45907.6184487093	-45650.94469036827	-256.6737583410295	90.18701546254854	0.04024748735558876	337.34126700246446	121.99524754150907	83.0733862599384	0.01839320529567796	125.77000958661486	0.005278586207526928	129.44832319702797	3	155.8279072587051	886.018788592792	-45650.94469036827
28000	-45897.11404575678	-45637.69939592914	-259.41464982763785	109.00925906086357	0.07238603138767229	121.05675017110859	55.53859488905419	270.2561501370174	0.021019219970883136	198.1471562568668	0.008595514176735269	129.44832319702797	3	178.257923902544	927.625207509421	-45637.69939592914
29000	-45907.906449865586	-45649.44431576539	-258.4621341001959	44.506244835964196	0.030320422285280528	7.0898874184222365	56.328257431814095	352.665900689491	0.04756724051660842	47.34864740008478	0.011655062921078038	235.18845805632813	3	169.5644318429327	923.6819176876984	-45649.44431576539
30000	-45896.0714434258	-45641.34755708032	-254.72388634547394	36.90678893482422	0.03335404867647148	64.77264167631866	89.2259288918411	168.7057055291589	0.03085245907196533	52.74245722943096	0.015297726340469222	240.13789807426463	3	173.98500311807413	940.866251260123	-45641.34755708032
31000	-45914.528589149326	-45661.57697642679	-252.95161272253873	42.60242926350567	0.03382278482268189	37.93345143505574	121.7934387176916	161.00559169040895	0.012163860996221186	45.17937575928047	0.0024493836185369906	147.08358307050096	3	168.48765218192815	922.562492438464	-45661.57697642679
32000	-45902.218706003005	-45644.02058212182	-258.1981238811895	56.73449092296121	0.03382278482268189	67.22550747975815	197.84581780122664	542.3475073274616	0.03599964090991887	13.545106791623798	0.003306929253779414	151.98347481432504	3	165.60534374102477	909.1659460983535	-45644.02058212182
