Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-34083.16940180967	-33850.728945527284	-232.44045628238035	74.59220801485927	0.04593268474439577	71.24797471980473	76.96487288384603	182.18755252629646	0.0678425916622663	65.96819298381425	0.009956300474275039	370.5820096535278	1	84.8857586800818	548.5597186191764	-33850.728945527284
1000	-34081.52123919346	-33852.35565564601	-229.16558354744882	68.28584345670708	0.024840319802708895	50.81298624807695	139.10155197665807	93.25746033614814	0.023332621345550322	87.64683127737256	0.02355912704038217	108.75874388777788	0	84.8857586800818	548.3058300220042	-33852.35565564601
2000	-34082.8724476689	-33851.999319436094	-230.87312823280834	58.58340288324359	0.07969272002747181	67.41599326875634	129.76507036428285	85.0465787224643	0.017413840955588216	51.21652785461754	0.01732029173847926	588.2632782728721	1	89.20013232905835	558.8669354072571	-33851.999319436094
3000	-34083.020471417825	-33850.31438818326	-232.70608323456986	66.94807552060114	0.06401550735470402	266.44698870637023	104.64540645030283	318.4177428197728	0.01681647892137507	70.95563233958524	0.014946632590992347	171.41546893390236	0	89.20013232905835	557.1267173279549	-33850.31438818326
4000	-34089.474582419985	-33853.569174010554	-235.90540840943228	78.77494519927255	0.0785734436661448	126.67354098887125	303.6312657849399	396.7355268144884	0.02873043784961035	21.733124287466538	0.028925717965070038	345.4719104522671	0	83.93369101386604	544.3229916127851	-33853.569174010554
5000	-34080.72019704573	-33852.324292720434	-228.3959043252977	61.905232467967494	0.022945008236156163	87.90168683259918	60.351397949829966	139.96533277278766	0.02179029829138574	33.441017457197425	0.023614509745096813	224.64283858153377	2	90.44465008339601	559.8926146866638	-33852.324292720434
6000	-34084.74621117098	-33852.02279451023	-232.7234166607533	59.43656329861112	0.10163273373963205	96.5583104126417	113.80032614802595	77.42302079518652	0.012669550448841828	150.74998655974252	0.02428921157347101	356.6336178427878	2	90.44465008339601	560.7281536788988	-33852.02279451023
7000	-34082.723912263995	-33854.5804108784	-228.14350138559527	41.39199384810324	0.03638029802964642	77.596924408958	124.48126601718354	69.17142821600608	0.015371721260670447	23.09317303011537	0.02859196448844084	358.27282454153465	1	90.44465008339601	555.2077032161753	-33854.5804108784
8000	-34091.52915168041	-33860.607956542925	-230.92119513748773	77.89453057960013	0.02951681357352422	102.89713887087493	40.69962463914309	131.67999312837415	0.019454698092480648	13.35703179304109	0.0266332923600019	277.1253142599831	1	84.53414942885824	553.4597237029739	-33860.607956542925
9000	-34084.82765069336	-33854.86668754116	-229.96096315220598	30.73698178984116	0.041824942669360314	89.94609610344115	88.13156901914768	149.93367608478002	0.03276703753677566	32.222565371602194	0.02367280344521964	231.26492716649477	1	92.2851024034063	561.3278952377456	-33854.86668754116
