Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-42261.87338626785	-42017.16399057442	-244.7093956934256	32.3217533086467	0.04560529374330762	42.27699554838674	49.10600948631891	145.20460169852078	0.018560178538399457	116.00381313994096	0.02899229198298969	200.4889940866783	3	82.6165566486055	611.5486673183316	-42017.16399057442
1000	-42265.58139648211	-42017.00656468694	-248.57483179517098	59.48998489129683	0.07349712534575657	435.4268698433195	56.584062737813426	188.8376688160416	0.012912327196660342	33.54768884363271	0.013160252603884212	471.7811293358154	2	88.07161695246253	627.7705215069468	-42017.00656468694
2000	-42272.31539925666	-42025.1534663953	-247.1619328613568	24.856689474995004	0.01728617222564087	86.93478080011823	207.834187937197	146.58102430835396	0.012413484068898034	44.021349380972694	0.04029297191515001	339.23198695236874	2	81.4420057001734	611.604859660004	-42025.1534663953
3000	-42268.152035049265	-42015.70418382347	-252.44785122579145	54.41100091683654	0.06822421996377688	206.98215917868595	551.0008971633521	124.3796766545842	0.04445987073374908	74.0199988268875	0.016698425126707946	470.8408935165223	2	81.4420057001734	613.7282686322138	-42015.70418382347
4000	-42268.55993100903	-42019.368845996156	-249.19108501287891	51.49126997982435	0.052945089072399996	126.79729499742899	104.22635909260178	158.56119483420517	0.01098640799234062	121.4428977311222	0.06245493543764731	423.2055676227083	2	86.59274937353328	615.6321887799157	-42019.368845996156
5000	-42263.20729720607	-42014.03837291306	-249.1689242930112	102.98212331466648	0.03294973588647221	214.6986165242312	99.20224996698504	132.8086396444141	0.012083007711954759	103.05023947059868	0.03321097092649053	465.1130087335122	2	84.65395902558289	608.7215810675945	-42014.03837291306
6000	-42266.07055776557	-42021.12706195266	-244.94349581290342	90.36017357903688	0.029395701364508	81.00784511555942	202.1921761231223	348.0466927771553	0.02054716445143856	43.95061338521508	0.019716065474243552	147.68521741156627	3	84.65395902558289	610.1762248390593	-42021.12706195266
7000	-42259.37588970332	-42014.140115847535	-245.23577385578173	68.92898237614439	0.13473909156510014	54.56369010180057	61.23194108164819	48.45385746491841	0.016574723237024528	26.13563631513912	0.03407363072028769	142.63498319754487	3	85.75807672005277	613.7952405033491	-42014.140115847535
8000	-42259.253168835305	-42016.890521371664	-242.3626474636391	66.57358123611853	0.0418088500472234	153.96081415775544	197.03950050880542	71.38680657447387	0.012601747881896802	57.147491021393215	0.026034653240947756	142.63498319754487	3	85.50814514695163	611.2171596044672	-42016.890521371664
9000	-42259.78504856108	-42018.2330333436	-241.55201521748748	33.526759190591996	0.043014847458521514	69.00013565729927	179.52336057960275	59.613894475842734	0.010704237797635172	61.40237158582021	0.01662074163554454	142.63498319754487	3	85.50814514695163	613.1235737769014	-42018.2330333436
10000	-42276.14643295368	-42026.57076581461	-249.57566713907065	95.08946709078366	0.02308756331543879	171.9270943879279	270.0828615027974	139.11377357035352	0.015451994075653624	123.86815504424895	0.022334123149928584	189.26414614300393	2	85.50814514695163	617.0915640863241	-42026.57076581461
11000	-42275.10498343048	-42025.66546265196	-249.43952077852336	38.74500393605031	0.09375216950282164	43.23728872426658	138.0092739639981	161.871559383292	0.014885551566370277	3.9020817779568655	0.021266370400946484	108.2261200882053	3	85.50814514695163	619.328815494846	-42025.66546265196
12000	-42263.43448438969	-42017.66017359839	-245.77431079129593	43.59776504827811	0.0364244023027062	60.82299969708953	138.69344455097834	590.0350990456923	0.010794302887547992	91.11629631648687	0.015527177667981945	116.77358639692342	3	85.50814514695163	613.9221874400084	-42017.66017359839
13000	-42262.75609542352	-42017.82432920019	-244.93176622333246	41.42658698454281	0.018406807562571834	123.88115482513061	90.27315402618238	234.742459818371	0.009714395308477428	33.36617631400098	0.023418712877210358	116.77358639692342	2	85.50814514695163	619.5074696613242	-42017.82432920019
14000	-42272.27831543854	-42023.2151471315	-249.06316830703508	90.28097516484726	0.05035365791978154	281.9582134916307	28.717686818452606	124.55817665335256	0.023399388445199	53.91822134146854	0.037422585476713816	133.30885769739172	2	85.0396916418053	619.5407397907115	-42023.2151471315
15000	-42262.93326543545	-42014.62920241607	-248.304063019382	118.88388162434916	0.03509180406618179	17.020326978513648	160.84127105311387	180.8978991617877	0.0241667318028209	15.520630208656435	0.03729237352366683	208.71373293918194	3	86.08359290569311	624.9838954459777	-42014.62920241607
16000	-42257.528458860936	-42010.090640613234	-247.43781824769877	70.91962433329388	0.025953786453714385	115.13886143564088	36.268925885937904	286.22714441285353	0.0241667318028209	22.88433504101779	0.017682739075778275	457.82336488837956	2	83.0761350580043	609.6822996361083	-42010.090640613234
17000	-42269.21479696332	-42021.4895856588	-247.72521130452392	42.21758152959969	0.029926189496935884	86.20225051724421	132.71153918601024	286.22714441285353	0.0241667318028209	21.480735530204626	0.05470620281172713	382.56279813240815	2	87.49180528835934	619.3317916894904	-42021.4895856588
18000	-42266.59075883182	-42017.68036415642	-248.9103946754048	53.755795221125844	0.027858256577509906	27.190012432653337	18.958138181704417	220.30004270109382	0.003732727424433602	55.68318969203441	0.06251882689291124	248.19692836055407	2	85.51077437660507	608.7621184071858	-42017.68036415642
19000	-42257.90192747792	-42012.48278449427	-245.4191429836488	37.46755920069659	0.06369260613292976	142.09139027152162	55.53798874080109	247.14501593062707	0.026823767235288773	35.9689869406786	0.005235388512956506	184.4505663378948	1	90.40873584030608	631.558649415532	-42012.48278449427
20000	-42271.63778865869	-42020.14087138897	-251.4969172697226	110.2356794268071	0.02371763599560658	310.77076754359393	148.47382513293587	108.12954068607067	0.014256740287651615	30.588545552424705	0.08393077350213252	379.9917157955519	0	91.76592394924299	629.7291433052402	-42020.14087138897
21000	-42266.04423637538	-42015.481987047795	-250.56224932758565	31.892394337511938	0.051417663415440254	104.15806580989494	360.8550795767108	108.00213214240638	0.018792980012540803	73.5412314874554	0.048116287213974325	364.6720227991403	1	87.4578576571492	631.8644490169252	-42015.481987047795
22000	-42261.295222716384	-42015.16086018379	-246.13436253259502	47.72921801024259	0.04229520111030156	91.29701208434722	67.8912377243614	48.46346569444504	0.018408437244612018	88.2345017962966	0.04288620147628402	287.71576345546515	1	89.89313584803934	624.5768996944151	-42015.16086018379
