Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-38349.95738081587	-38113.290083715605	-236.66729710026488	73.71319642781398	0.03225613846206033	149.311504098316	202.57751847478585	85.99229627090418	0.020726899811705356	23.47446492890462	0.007518768544353422	86.66506652367225	0	74.6818421681342	555.089558308603	-38113.290083715605
1000	-38356.31208517354	-38116.55293685382	-239.7591483197141	73.71319642781398	0.03653757334966381	49.41733746120304	63.99250502300854	392.44944312647095	0.019017533499196083	51.07059799803516	0.06674953221933634	259.1040638895279	0	74.6818421681342	555.2944896821045	-38116.55293685382
2000	-38349.721637934825	-38116.079127435434	-233.64251049939264	49.79630100676841	0.04282282016810464	127.97469046195101	52.539156185600916	126.15894266996257	0.007983413079220595	28.73380655417431	0.018689756069135643	291.9255611158063	1	76.7303989131278	562.1416790366976	-38116.079127435434
3000	-38360.95032549413	-38117.04544374728	-243.90488174684947	114.31020020737525	0.13058343415449566	18.615606767583692	67.39099045843957	190.7806511794444	0.011975867197979564	10.486741218005847	0.013032843692660057	926.08168263312	2	71.70953306299475	553.4969495137718	-38117.04544374728
4000	-38354.16856087828	-38117.43681760525	-236.731743273028	76.88949502555877	0.048429672544721324	103.80968807848738	66.58132972644394	17.32428772926067	0.008422866849938206	112.57066220516042	0.004079419988624919	254.26486582335707	1	71.70953306299475	548.8364669862088	-38117.43681760525
5000	-38350.2565094164	-38113.254558905	-237.0019505114005	76.2151599425739	0.05324499144105928	79.42863484088441	33.53909249281157	143.39312756031828	0.024229851188946855	73.36274541275831	0.013569235407821212	222.7862167990206	0	71.70953306299475	548.2804978044159	-38113.254558905
6000	-38356.5038197583	-38116.22853748926	-240.27528226903692	76.2151599425739	0.037607190981172385	379.5063469500777	172.45374546427573	96.44030692605456	0.007840149091759764	87.89160027911502	0.05502901334089669	206.15274113457025	0	71.70953306299475	548.827464299126	-38116.22853748926
7000	-38358.011784909744	-38119.100228442214	-238.91155646753268	91.03037566580863	0.05358487618382967	77.6048594920132	70.46665023169123	345.8035923344133	0.025684742317087842	22.146159771073716	0.004978384959191805	75.5726954700926	1	73.21135815518191	559.6869361705993	-38119.100228442214
8000	-38354.50069107913	-38118.02892926645	-236.47176181267096	76.29766015856143	0.051697274425779746	122.3052593441653	127.02261659778988	75.10370910735358	0.010172848563802895	96.29597499738738	0.004506677625809276	113.47587820962859	0	77.37080902904127	563.9688597368936	-38118.02892926645
9000	-38346.93503205765	-38112.3061425181	-234.62888953954632	76.29766015856143	0.03500326021516385	120.5802291320374	54.372021648027356	71.1845375429259	0.004087252950432626	40.22434397519678	0.005666899256953758	201.025633140576	1	73.07291942030656	559.0074634121752	-38112.3061425181
