Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-16938.47120641364	-16754.532630673846	-183.93857573979324	69.39210734125422	0.03786324302110876	72.95726075115819	60.31440425749266	30.97804537862989	0.029726966927198	35.161856291601026	0.048566575707188614	225.27238477937894	2	19.046668010628636	144.91227854513573	-16754.532630673846
1000	-16937.33968101425	-16755.999830425735	-181.33985058851482	81.93058968089589	0.034548280959959446	41.98472819436923	86.58591562343479	33.839727362130354	0.015288886678116759	38.20069814008281	0.02766958331844871	214.04906838451353	2	20.268165139693057	146.72081325219062	-16755.999830425735
2000	-16942.726641152163	-16758.705885375963	-184.02075577620099	40.36029660526646	0.05313147503209886	92.85259811051795	241.2088068131286	33.839727362130354	0.011432472597375523	59.14457990325944	0.03644719636067388	121.59204668853128	2	18.62847559567529	144.7070112483543	-16758.705885375963
3000	-16944.733829872086	-16757.99362020137	-186.74020967071706	49.173765420282216	0.009069404816434402	4.756304156884853	48.349986469609675	33.839727362130354	0.008976606570534335	49.97927050289021	0.04620373854808924	194.58536770619844	2	21.009825172207982	148.2026019478795	-16757.99362020137
4000	-16944.677724692934	-16759.330237638384	-185.34748705454967	62.64528067624018	0.057848103357725514	341.74392951557525	227.48217111369186	33.839727362130354	0.017132708534319824	58.35873356077452	0.007052156196844599	158.78187212510431	2	19.333796820695394	142.2802913921743	-16759.330237638384
5000	-16946.448480885312	-16761.9449004271	-184.50358045821017	24.188460558184367	0.08106324306367785	51.175691384171394	111.75484280636151	33.839727362130354	0.004404750689319703	111.87826703028094	0.008375050434937165	216.9510357081678	2	17.806333315222275	138.86854631547695	-16761.9449004271
6000	-16945.47815119113	-16753.569971341076	-191.908179850055	104.09566291846687	0.10067832542001098	30.59370272203346	105.94598399067696	172.95458206346524	0.030623524645027943	9.923490112875832	0.03946278403437783	534.282700096235	1	20.271839135483365	144.06229879212268	-16753.569971341076
7000	-16944.951997629054	-16759.112141206602	-185.83985642245136	54.40252152941828	0.11175461516229768	19.425873142202402	133.4390592967488	130.55961575325986	0.01258329333508539	53.45352545023577	0.03892426733165653	229.97121506387853	1	20.271839135483365	148.57872828146674	-16759.112141206602
8000	-16938.731813135026	-16756.25777801204	-182.4740351229865	43.4068295709905	0.017699421063454082	32.651022606786924	79.7321304465769	110.05920081545354	0.024383537677573907	49.15446661070223	0.038832963241234995	288.7425273704787	1	20.271839135483365	145.74901781910006	-16756.25777801204
9000	-16938.885371384138	-16755.09383837835	-183.79153300578724	29.138543928376706	0.025661926719616285	32.43695098675347	99.98596261796654	159.95494744337444	0.009948355910701112	16.06713841575764	0.03869289956692266	171.26353148592938	0	20.403928525976216	145.8338914527475	-16755.09383837835
10000	-16944.10415011221	-16754.785397361273	-189.31875275093572	29.138543928376706	0.046313747849787625	235.431848607684	501.5731899501272	72.96010440460068	0.005663136741646287	63.09265983970278	0.04239209420006703	268.93704941403456	0	19.58523295122017	143.52085624881207	-16754.785397361273
11000	-16949.51741989875	-16759.869900435486	-189.64751946326467	29.138543928376706	0.03462750218389463	472.798177643387	134.29953434087565	170.29628352258783	0.04406362052591716	57.5280702048226	0.010639108935574687	198.55189589406737	0	19.41358394229433	146.31722282738636	-16759.869900435486
12000	-16940.187537502992	-16755.689342654867	-184.49819484812662	29.138543928376706	0.022910855566983097	32.890736409678965	57.40065273751542	215.21280534232793	0.036873485762986366	39.75464666220831	0.020224725203742976	124.71193676712407	1	19.41358394229433	145.71693934460615	-16755.689342654867
13000	-16945.243527727496	-16758.63687116678	-186.60665656071976	22.2689706583933	0.08060990097841086	147.80476603621582	80.2924309156048	140.0837478634762	0.013175443015441213	59.40819943736043	0.022012367168591257	276.63970506671546	0	19.41358394229433	147.4450344857539	-16758.63687116678
14000	-16945.059453966373	-16757.405916659118	-187.65353730725636	70.22095687135626	0.0422505705898709	29.718586244280093	47.05501165728952	329.6196563736052	0.02866953805410979	42.271703499851974	0.080786322002	222.54305230847072	1	18.982675372307366	144.7721656935758	-16757.405916659118
15000	-16933.379158411015	-16751.324167632385	-182.05499077862936	34.07531461888063	0.04349920958245638	21.30456527772691	277.47644600597965	56.03076350796031	0.01923562501656737	53.96008112724535	0.029035029880753644	249.66935712268716	1	19.10604170555768	140.10549159796258	-16751.324167632385
16000	-16945.823380677106	-16757.655989002993	-188.16739167411123	27.742140700252587	0.019412030032688325	30.931975128039927	95.56547158076386	20.352362120082933	0.05812698861012364	179.09000854839448	0.016279735756705657	233.33855054680504	1	19.416755359082547	142.75639248847006	-16757.655989002993
17000	-16948.365201815897	-16759.64929691326	-188.7159049026377	35.712632981359164	0.09471858621977344	27.310572256180986	853.6615269148216	61.71918819614376	0.013480467451787133	89.23584289928192	0.041976871667497244	173.61451446047062	1	18.89077809821256	138.0343262517717	-16759.64929691326
18000	-16940.76163563814	-16758.950213699183	-181.81142193895562	56.03029337594042	0.03930983050518224	25.02305856626523	216.0006795606845	93.0648975390716	0.015099313058565652	10.095228575735423	0.024532037338503496	290.50391814828333	1	18.848038735632798	136.4276020476995	-16758.950213699183
19000	-16937.82027108831	-16754.18288883917	-183.63738224914118	53.066153411790914	0.06785571820721159	19.944572333380133	183.10837914083015	73.94898616699275	0.021166213276522346	17.27482202895309	0.029439480632526265	539.3677428056778	1	19.140951179085146	138.55079490808336	-16754.18288883917
20000	-16941.914292059675	-16752.87691075479	-189.03738130488802	22.350595086798418	0.0945322537600383	26.34248177646494	311.7970802243249	153.46810990658705	0.0615556318485901	50.86553832011891	0.02700853366554055	215.5512759116989	0	19.674202244159023	142.4513586878178	-16752.87691075479
21000	-16937.97757256518	-16750.611020875414	-187.36655168976708	22.350595086798418	0.10210678203708136	46.20481112876353	191.79889296351175	21.557322107699335	0.0315885951962383	73.08678595343989	0.0084413887309632	269.8781156810616	0	19.76406582618626	143.4225626376516	-16750.611020875414
22000	-16935.34757695227	-16750.444641478553	-184.90293547371724	20.64975780362892	0.05911273846911629	191.13889432392378	148.73067087408194	123.42133275711124	0.010218930837320258	30.251597761560525	0.017121543679183313	269.8781156810616	0	19.185733228242253	142.62955762667016	-16750.444641478553
23000	-16946.075349232888	-16760.07684588012	-185.99850335276645	24.8928113458479	0.033274839080245366	190.15289403096838	395.8103231024363	130.68197440842877	0.008437438214364032	54.208521987845124	0.022953542035259133	261.59142506318875	0	20.194139329219404	144.6427106131586	-16760.07684588012
