Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-23683.082691842872	-23472.769428141444	-210.31326370142702	49.044144033431074	0.06266347435194089	47.45558340808737	68.0823313993981	58.19258295447917	0.010586574581808035	65.59597089058776	0.02140923270840786	1715.6579985466306	2	122.18637187392247	404.4097255148941	-23472.769428141444
1000	-23684.480527443742	-23476.89001863129	-207.59050881245415	48.815678420863016	0.12969740531570306	197.44846599359374	63.5443377207404	58.19258295447917	0.010197592076524304	68.27205408236652	0.022714581885922954	447.23761408145066	2	120.63439868627638	401.20479743063504	-23476.89001863129
2000	-23681.555584793303	-23470.67827335481	-210.87731143849308	48.815678420863016	0.04287508598102374	566.7297945231636	47.90073534870865	43.611751065505146	0.04885620038796033	123.71064663815895	0.012555259392025434	381.317041134185	2	128.9646906103397	419.58663579750566	-23470.67827335481
3000	-23678.579773611113	-23472.150452780737	-206.42932083037527	50.68200534260538	0.13130573129877404	50.934676555088586	234.866195032532	76.8460779292178	0.005682531192391005	28.54093270107729	0.02876831192562461	239.73084142791103	2	123.39952618377615	405.46828065307074	-23472.150452780737
4000	-23675.461353953582	-23471.082429002476	-204.37892495110606	70.05425750032389	0.021956330119492138	50.934676555088586	85.23188546703014	175.17889136817067	0.01996543856709434	30.233623906353195	0.01729895298821651	355.49458319357234	1	123.99985786673791	406.29539034825245	-23471.082429002476
5000	-23677.749287252314	-23470.64656189473	-207.10272535758597	60.81732791080692	0.04828745027154856	50.934676555088586	279.0319852620265	58.98884383472056	0.04120678043708534	50.0924691516036	0.015425515468289096	153.38566821262353	1	126.78211545581964	416.4095787333464	-23470.64656189473
6000	-23679.196031984546	-23472.770034153145	-206.42599783140042	81.86098715011465	0.0289009372495862	170.68545293454872	106.22534750655038	75.6325246242306	0.004795180343479596	37.70839823009412	0.03824835249342291	326.32517455304526	2	116.86150620229019	398.73812134961895	-23472.770034153145
7000	-23688.235104918676	-23479.686282806666	-208.54882211201	45.30446949116318	0.13717945367287093	34.316154450408604	209.95347291623625	24.304363142663792	0.03055477132866858	29.218042932592816	0.009383801219301324	164.61532858223194	0	135.190239245429	435.37365460830006	-23479.686282806666
8000	-23682.900906872732	-23472.26987145211	-210.63103542062126	45.30446949116318	0.09800868844376714	290.84545108289393	201.64902200244245	65.36557560083095	0.02354310867755109	13.624714493161836	0.03180034296575606	388.8402623559116	0	122.9326738867199	410.0729881435725	-23472.26987145211
9000	-23684.75169094812	-23471.765485781496	-212.98620516662263	32.052372822492536	0.025095585813613784	444.2585233860722	78.64789520543619	617.5494689265839	0.030113484271148707	62.177348661373884	0.047588084612492594	156.4787811222271	0	119.28188983132686	402.0204378265163	-23471.765485781496
