Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-20694.143435496888	-20499.865622497487	-194.2778129994011	54.81491662830932	0.025034247736983088	35.01012903020939	138.57142146549208	303.2536875948021	0.013976125048687648	108.40616743460532	0.0032458950648429786	120.44627016292056	1	40.65635280467493	232.77801022548007	-20499.865622497487
1000	-20696.513191808583	-20498.68715836459	-197.8260334439914	54.81491662830932	0.04331905547636148	22.648561455510155	261.25516805904607	25.193054662550885	0.07815390783370788	19.664771167979097	0.018188616576479945	260.17768643455383	1	40.65635280467493	234.50297023559702	-20498.68715836459
2000	-20700.689365685765	-20506.87458896002	-193.81477672574292	58.62138210636816	0.09140968966604367	37.963707380522436	78.33885881072717	47.38511867194244	0.004119188775540125	61.64347151109593	0.01725714830476069	430.4953309949149	2	40.65635280467493	232.49263448529246	-20506.87458896002
3000	-20707.250132748162	-20506.741619873163	-200.50851287499987	33.7415021909088	0.021679517028833393	128.86311638923996	209.54526893884434	47.38511867194244	0.007329907775689836	144.68620154559665	0.13524508339977775	92.59599385559085	2	43.687458643279285	241.3144294656709	-20506.741619873163
4000	-20695.01107889491	-20502.694246436586	-192.31683245832355	48.02949842924108	0.08721857997040049	27.695139408621237	138.37228954870096	58.57127665987983	0.019484754285718026	56.65327877673771	0.010938279308739288	211.58720007392773	1	42.039803513910826	239.2736559379667	-20502.694246436586
5000	-20697.484731749108	-20504.10517819877	-193.37955355033722	38.39658965411195	0.027089295058350744	29.533231874070683	168.14684433485237	264.13924978113766	0.01580143795022235	15.434814794833953	0.0132781739291503	399.87510906221314	1	42.039803513910826	239.40871587507147	-20504.10517819877
6000	-20693.032654333856	-20500.717854015227	-192.314800318628	55.28630149727499	0.06208078755810223	50.478361568343054	190.8295027246245	51.513994133974315	0.014347939642040425	22.32530882825387	0.031318761283778314	246.81554887907754	2	42.039803513910826	236.86025985898607	-20500.717854015227
7000	-20690.674315851098	-20497.85126980401	-192.82304604708722	52.23113544212872	0.02407602608619746	131.44168980075167	160.37362910970631	51.513994133974315	0.013423155427999782	28.033470371648807	0.00968401184602999	534.3021968093786	2	42.039803513910826	238.23223253047422	-20497.85126980401
8000	-20694.431709172077	-20499.92275350816	-194.508955663916	65.35713982421342	0.021250017203005293	49.34702019459466	27.28852052382349	169.20272242622957	0.02728652523994488	59.26710083018983	0.03244432509240279	228.57436206490948	1	44.045152423659985	244.75783518805633	-20499.92275350816
9000	-20700.959447532725	-20506.8276685012	-194.13177903152436	50.78094651874309	0.012663214063521635	49.34702019459466	102.35172623365274	82.74846917279132	0.007309135860389989	44.17851764665712	0.03114796948099979	363.1911530857108	1	45.462125413334526	252.0239893172995	-20506.8276685012
