Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
0	-23985.38514990865	-23783.544830503415	-201.8403194052323	32.345384138833516	0.0695822294511249	193.44019078119473	123.0139927211704	60.871491641235046	0.009232900853549207	41.57243999037464	0.010472374933854904	82.67822635346192	0	57.87581092458774	292.24109888562725	-23783.544830503415
1000	-23990.900380035964	-23785.93625070315	-204.96412933281204	47.13501188684745	0.08161079881393941	243.61293162979177	112.29985102252422	209.9258286234918	0.024867191785700758	46.22313442433413	0.010196824151546276	269.0400448458184	0	57.87581092458774	291.0168621582687	-23785.93625070315
2000	-23988.04320549007	-23785.972242328877	-202.07096316119404	32.939206763210365	0.01875594885115998	32.54775957469855	212.91788730615147	139.62764767070877	0.008094691492402594	107.65610945097802	0.02042968993295216	316.4198387964616	1	57.87581092458774	293.76653078137235	-23785.972242328877
3000	-23986.77574748962	-23785.63861239437	-201.1371350952517	49.921235186669165	0.07340623797649573	25.243092716541007	115.28140678874126	52.11488742123352	0.014729539171631084	40.68926357583294	0.007587146505549818	474.5069689372522	2	63.24341286242242	307.7461668466011	-23785.63861239437
4000	-23989.402062093315	-23787.348209110387	-202.05385298292654	79.59109733851042	0.03076205256245523	37.63505389560852	191.91365083203235	84.2327399399111	0.014126484803677208	81.92378170784573	0.04549252122455906	263.80139422075104	1	62.21902542252139	301.6233578719132	-23787.348209110387
5000	-24002.500305811354	-23795.236333994242	-207.2639718171124	72.69565207186969	0.027531307531821973	80.16236788756062	27.410543620658263	380.0001052372675	0.040711111184288586	13.385254704700282	0.018519470590179603	129.74356259349648	1	62.21902542252139	302.4587137081805	-23795.236333994242
6000	-23987.08842872571	-23783.773930868156	-203.31449785755422	71.48876730831428	0.038575366770621664	66.16863328445362	22.279750345149882	157.80210968945943	0.01910808383218846	35.15065890037827	0.02136571971132637	58.54916450602885	1	58.92051201784933	294.5448437822093	-23783.773930868156
7000	-23993.117245893718	-23787.60461491042	-205.51263098329903	44.40601641886933	0.04020783477805616	51.50900419027842	92.9759473615909	142.98070628105606	0.0407370341958393	57.69695793621243	0.0015351719300505473	305.12731764145997	1	58.93310755466402	294.2493552909219	-23787.60461491042
8000	-24001.261072037345	-23789.9742462552	-211.28682578214725	17.30738021639299	0.23818888054208065	51.50900419027842	46.264952092228384	15.533908685653314	0.016969044136168485	30.030298480367822	0.06510825806168428	230.0508245121631	1	57.9988758402966	289.8438836012409	-23789.9742462552
9000	-23987.767998833628	-23784.978257053866	-202.7897417797611	43.048946191129986	0.02115940264432314	74.52216548911913	168.6461801211908	120.97410630076051	0.01872557425040734	189.2842800765595	0.013386784398958955	332.835247178233	0	57.9988758402966	293.43732003177354	-23784.978257053866
